Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State ,,
22-Jan-15,0615,SKW397C,CRJ2 (CANADAIR - Ch,1500,SBA,Green,No,Santa Barbara,California,,
22-Jan-15,0615,SWA1027,B737,9000,PXN,Green,No,Panoche,California,,
22-Jan-15,0625,SWA484,B737 (BOEING - 737-,6000,PHX,Green,No,Phoenix,Arizona,,
23-Jan-15,0025,AAL1435,B737,7000,ORD,Green,No,Chicago,Illinois,,
23-Jan-15,0055,FLG4146,CRJ9,5000,LGA,Green,No,New York,New York,,
23-Jan-15,0133,CAP3056,C172,6800,ABQ,Green,No,Albuquerque,New Mexico,,
23-Jan-15,0152,N502TM,C172,2400,RIV,Green,No,Riverside,California,,
23-Jan-15,0157,UPS403,B752 (BOEING - 757-,500,0FA0,Green,No,Miami,Florida,,
23-Jan-15,0205,N436SP,C172,900,S50,Green,No,Auburn,Washington,,
23-Jan-15,0210,DAL2070,MD90,3000,MSP,Green,No,Minneapolis,Minnesota,,
23-Jan-15,0215,BALL32,TEX2,14000,CLL,Green,No,College Station,Texas,,
23-Jan-15,0240,AIR1,OH-58,6500,FGT,Green,No,Farmington,Minnesota,,
23-Jan-15,0248,AAL2244,B738,11000,CLT,Green,No,Charlotte,North Carolina,,
23-Jan-15,0327,CPZ5683,E170,5000,IAH,Green,No,Houston,Texas,,
23-Jan-15,0430,N67384,C152 (AVIONES COLOM,1100,RHV,Green,No,San Jose,California,,
23-Jan-15,0456,N6629P,PA24,800,CCR,Green,No,Concord,California,,
23-Jan-15,0627,N90FC,C310 (AVIONES COLOM,8000,LVT,Green,No,Livingston,Tennessee,,
23-Jan-15,2314,AMI805,PA27,500,SJU,Green,No,San Juan,Puerto Rico,,
23-Jan-15,2330,DAL2181,MD80,3000,MCO,Green,No,Orlando,Florida,,
24-Jan-15,0049,SWA2715,B737,10000,MSY,Green,No,New Orleans,Louisiana,,
24-Jan-15,0140,SWA295,B737,3000,DAL,Green,No,Dallas,Texas,,
24-Jan-15,0201,N116PG,R22 (ROBINSON - Bet,1500,LAX,Green,No,Los Angeles,California,,
24-Jan-15,0240,AIRONE,B06 (BELL - 206A Je,6500,FMN,Green,No,Farmington,New Mexico,,
24-Jan-15,0305,AWE530,A319 (AIRBUS - A-31,5000,PHX,Green,No,Phoenix ,Arizona,,
24-Jan-15,0328,JIA5218,CRJ2,4000,HPN,Green,No,White Plains,New York,,
24-Jan-15,0445,IDAHO26,HELO (HELO - HELO),10500,CPM,Green,No,Compton,California,,
24-Jan-15,0450,UAL362,B752 (BOEING - 757-,3000,SFO,Green,No,San Francisco,California,,
24-Jan-15,0525,SWA807,B737,4000,GYY,Red,No,Gary,Indiana,,
24-Jan-15,0526,JBU624,A321 (AIRBUS - A-32,16000,LAX,Green,No,Los Angeles,California,,
24-Jan-15,0547,SWA1885,B737 (BOEING - 737-,4000,BLH,Green,No,Blythe,California,,
25-Jan-15,0020,AWE2067,A320,5000,DTW,Green,No,Detroit,Michigan,,
25-Jan-15,0045,OPT732,C750,3000,HDC,Green,No,Hammond,Louisiana,,
25-Jan-15,0050,N719HG,H25S,3000,DTW,Green,No,Detroit,Michigan,,
25-Jan-15,0205,WILLY1,C172,5500,WJF,Green,No,Lancaster ,California,,
25-Jan-15,0213,DAL11,B752 (BOEING - 757-,6500,SLC,Green,No,Salt Lake City,Utah,,
25-Jan-15,0233,SWA3887,B737,800,ORD,Green,No,Chicago,Illinois,,
25-Jan-15,0330,JAI5218,CRJ2 (CANADAIR - Ch,4000,HPN,Green,No,White Plains,New York,,
25-Jan-15,0412,UAL1229,B737,8000,PDX,Green,No,Portland,Oregon,,
26-Jan-15,0001,JBU1553,A320 (AIRBUS - A-32,3000,SJU,Green,No,San Juan,Puerto Rico,,
26-Jan-15,0029,SWA724,B737 (BOEING - 737-,21000,HMD,Green,No,Hammond,Louisiana,,
26-Jan-15,0127,SKW268E,CRJ2 (CANADAIR - Ch,10000,NYL,Green,No,Yuma,Arizona,,
26-Jan-15,0130,TCF7326,E170 (EMBRAER - 170,21000,BMT,Green,No,Beaumont,Texas,,
26-Jan-15,0140,AAL1095,MD82,11000,AFW,Green,No,Fort Worth,Texas,,
26-Jan-15,0235,SKW6513,CRJ7,9000,MZB,Green,No,San Diego,California,,
26-Jan-15,0239,ASA402,B734,1300,SJC,Green,No,San Jose,California,,
26-Jan-15,0304,SWA676,B737,6000,TTD,Green,No,Portland,Oregon,,
26-Jan-15,0337,JBU531,A320,1000,LGB,Green,No,Long Beach,California,,
26-Jan-15,0344,SKW325M,E120 (EMBRAER - Bra,10000,RBL,Green,No,Red Bluff,California,,
26-Jan-15,0345,N25367,LC COL4,11500,PSP,Green,No,Palm Springs,California,,
26-Jan-15,0510,SKW5402,E120,3000,SFO,Green,No,San Francisco,California,,
26-Jan-15,0642,ROU1823,B767,1000,HNL,Green,No,Honolulu,Hawaii,,
26-Jan-15,0650,ATN1817,B752,2000,LAX,Green,No,Los Angeles,California,,
27-Jan-15,0331,LYM650,SW4,8000,DEN,White,No,Denver,Colorado,,
27-Jan-15,0355,JBU1007,A320,2000,SNA,Green,No,Santa Ana,California,,
27-Jan-15,2230,N9UJ,HELO,1200,LGA,Green,No,New York,New York,,
27-Jan-15,2355,N2NA,BLIMP,1000,FLL,Green,No,Fort Lauderdale,Florida,,
28-Jan-15,0019,RPA4506,E170,4000,CMH,Green,No,Columbus,Ohio,,
28-Jan-15,0145,LIMO272,C206,5500,FAT,Red,No,Fresno,California,,
28-Jan-15,0200,ASQ5805,E45X,6000,HOU,Green,No,Houston,Texas,,
28-Jan-15,0205,N739YZ,C172 (AVIONES COLOM,2000,RIV,Green,No,Riverside,California,,
28-Jan-15,0341,AWI4020,CRJ2 (CANADAIR - Ch,4000,DCA,Green,No,Washington,District of Columbia,,
28-Jan-15,0346,AWI3897,CRJ2 (CANADAIR - Ch,4000,DCA,Green,No,Washington,District of Columbia,,
28-Jan-15,0429,FDX1347,B752 (BOEING - 757-,38000,DVK,Green,No,Danville,Kentucky,,
28-Jan-15,0440,KERN3,B206,900,BFL,Green,No,Bakersfield,California,,
28-Jan-15,0516,UPS1269,A306 (AIRBUS - A-30,13000,DVK,Green,No,Danville,Kentucky,,
28-Jan-15,0550,AAL143,B738,5000,LAX,Green,No,Los Angeles,California,,
28-Jan-15,0638,AAL1009,B738 (BOEING - 737-,2400,LAX,Green,No,Los Angeles,California,,
28-Jan-15,1111,N266AM,UNKN,UNKN,ISP,Green,No,New York,New York,,
28-Jan-15,1111,TA106,BE30 (BEECH - 300 S,10000,IGN,Green,No,Kingston,New York,,
29-Jan-15,0037,N430ER,C172,2200,OMN,Green,No,Ormond Beach,Florida,,
29-Jan-15,0058,LN995DP,LJ35 (GATES LEARJET,5000,SUA,Green,No,Stuart,Florida,,
29-Jan-15,0120,AMF723,SW4/A,6000,YNG,Green,No,Youngstown,Ohio,,
29-Jan-15,0127,AWE878,A319 (AIRBUS - A-31,6000,PHL,Green,No,Philadelphia,Pennsylvania,,
29-Jan-15,0133,N8TV,B206,1500,GKY,UNKN,No,Arlington,Texas,,
29-Jan-15,0140,LBTY133,C172 (AVIONES COLOM,3000,LYH,Red,No,Lynchburg ,Virginia,,
29-Jan-15,0155,CAP485,C206,1000,FAT,Green,No,Fresno,California,,
29-Jan-15,0242,FITT85,PA44 (AICSA - PA-44,2500,PBI,Green,No,West Palm Beach,Florida,,
29-Jan-15,0345,JBU2070,E190,1200,BOS,Green,No,Boston,Massachusetts,,
29-Jan-15,0347,RPA3870,DH08,1000,BOS,Green,No,Boston,Massachusetts,,
29-Jan-15,0350,N918UT,C 172,3000,LGB,Green,No,Long Beach,California,,
29-Jan-15,0511,N5TT,SR22 (CIRRUS - SR-2,4000,BTG,Green,No,Battle Ground,Washington,,
29-Jan-15,0558,SWA2199,B737 (BOEING - 737-,3000,LAS,Green-Purple,No,Las Vegas,Nevada,,
29-Jan-15,2334,AMF7140,SW4,3000,BQN,Green,No,Aguadilla,Puerto Rico,,
30-Jan-15,0136,AWE654,A321,7000,PHX,Green,No,Phoenix ,Arizona,,
30-Jan-15,0155,N745TX,EC45,1500,TYR,Green,No,Tyler,Texas,,
30-Jan-15,0215,N633TA,PA44 (AICSA - PA-44,3500,ECA,White,No,Stockton,California,,
30-Jan-15,0233,N430,C172 (AVIONES COLOM,2200,DAB,Green,No,Daytona Beach,Florida,,
30-Jan-15,0235,N1228Y,C172 (AVIONES COLOM,3000,MER,Green,No,Atwater,California,,
30-Jan-15,0240,N862GS,C510 (CESSNA - 510,6000,ONT,White,No,Ontario,California,,
30-Jan-15,0322,N2PW,PA44 (AICSA - PA-44,3000,MER,Green,No,Atwater,California,,
30-Jan-15,0355,JBU,E190 (EMBRAER - 190,1000,BOS,Green,No,Boston,Massachusetts,,
30-Jan-15,0503,N77WL,GLF4,2000,PHX,Green,No,Phoenix ,Arizona,,
30-Jan-15,0622,FDX1149,B757,2000,AFW,Green,No,Fort Worth,Texas,,
30-Jan-15,0623,FDX1116,B757,1600,AFW,Green,No,Fort Worth,Texas,,
31-Jan-15,0001,N921QS,CE750,5500,GYR,Red,No,Goodyear,Arizona,,
31-Jan-15,0030,SIL60,SF34 (SAAB - 340),9000,MCO,Green,No,Orlando,Florida,,
31-Jan-15,0031,SKW4977,CRJ7,1000,ORD,Green,No,Chicago ,Illinois,,
31-Jan-15,0035,N7400A,C172 (CESSNA - 172),1800,LAL,Green,No,Lakeland,Florida,,
31-Jan-15,0057,N6420V,C172,2500,BNA,Green,No,Nashville,Tennessee,,
31-Jan-15,0109,N752CE,C560,4000,AUS,Green,No,Austin,Texas,,
31-Jan-15,0110,ASQ4156,E145,3800,IAH,Green,No,Houston,Texas,,
31-Jan-15,0150,WILLY1,C172 (CESSNA - 172),5600,WJF,Green,No,Lancaster,California,,
31-Jan-15,0215,UAL1897,767,1500,GTB,Green,No,Fort Drum,New York,,
31-Jan-15,0216,PQA903,C510 (CESSNA - 510,800,OAK,Green,No,Oakland,California,,
31-Jan-15,0216,PXT903,C510,900,OAK,Green,No,Oakland,California,,
31-Jan-15,0218,PAC7679,C208 (CESSNA - 208,800,OAK ,Green,No,Oakland,California,,
31-Jan-15,0219,PCM7679,C208,900,OAK,Green,No,Oakland,California,,
31-Jan-15,0224,AAY893,MD83 (BOEING - MD-8,3000,PIE,Green,No,St Petersburg -Clearwater,Florida,,
31-Jan-15,0225,R80102,AH64 (Hughes - APAC,2500,HAO,Green,No,Hamilton,Ohio,,
31-Jan-15,0228,MRA679,C208,3000,IAH,Green,No,Houston,Texas,,
31-Jan-15,0335,DAL31,MD88 (BOEING - MD-8,14000,MEM,Green,No,Memphis,Tennessee,,
31-Jan-15,0344,N604KW,P68 (PARTENAVIA - O,6500,MIA,Green,No,Miami,Florida,,
31-Jan-15,0345,SWA4820,B737,16000,MHR,Green,No,Sacramento,California,,
31-Jan-15,0410,DPS108,AS350B3,1400,MFE,Green,No,McAllen,Texas,,
31-Jan-15,0415,AAL1589,B738 (BOEING - 737-,9500,FLL,Green,No,Fort Lauderdale,Florida,,
31-Jan-15,0415,WJA1482,B737,8000,PHX,Green,No,Phoenix,Arizona,,
31-Jan-15,0510,N77WC,GLF4 (GULFSTREAM AE,2000,SDL,Green,No,Scottsdale,Arizona,,
31-Jan-15,0518,PD20,Helo,UNKN,ONT,Green,No,Ontario,California,,
31-Jan-15,0518,UPS77,MD11,3000,ONT,Green,No,Ontario,California,,
31-Jan-15,0527,VRD759,A320,11000,SFO,Green,No,San Francisco,California,,
31-Jan-15,0625,DAL2179,A320,12000,AUN,Green,No,Auburn,California,,
31-Jan-15,0630,SKW5443,E120,19000,SGD,Green,No,Napa,California,,
31-Jan-15,0653,DPS102,AS350B3,1500,EFD,Green,No,Houston,Texas,,
1-Feb-15,0106,SWA4478,B737,5000,BNA,Green,No,Nashville,Tennessee,,
1-Feb-15,0108,SWA3841,B737,5000,BNA,Green,No,Nashville,Tennessee,,
1-Feb-15,0110,N5102E,C172 (CESSNA - 172),500,CGC,Green,No,Crystal River,Florida,,
1-Feb-15,0111,UNKN,UNKN,UNKN,BNA,Green,No,Nashville,Tennessee,,
1-Feb-15,0140,AWE1796,A319,7100,CLT,Blue,No,Charlotte,North Carolina,,
1-Feb-15,0306,N453ER,C172 (AVIONES COLOM,1000,DAB,Green,No,Daytona Beach,Florida,,
1-Feb-15,0425,N105ST,GLF5,6000,PHX,Red,No,Phoenix,Arizona,,
1-Feb-15,0436,FFT757,A319 (AIRBUS - A-31,8000,PHX,Green,No,Phoenix,Arizona,,
1-Feb-15,0445,AWE483,A319,9000,PHX,Green,No,Phoenix,Arizona,,
1-Feb-15,0545,ASA19,B737,5000,SEA,Green,No,Seattle,Washington,,
1-Feb-15,2359,N95WD,BE33,1300,HOU,Green,No,Houston,Texas,,
2-Feb-15,0047,DAL1373,B717,4500,ATL,Green,No,Atlanta,Georgia,,
2-Feb-15,0118,TCF5992,E170 (EMBRAER - 170,3000,LGA,Green,No,New York,New York ,,
2-Feb-15,0224,N766A,PA44,6000,PVU,Green,No,Provo,Utah,,
2-Feb-15,0239,UPS797,A306/H,8000,ELP,Green,No,El Paso,Texas,,
2-Feb-15,0240,ASA249,B739/L,36000,BFL,Green,No,Bakersfield,California,,
2-Feb-15,0306,N492SP,C172,3700,CCR,Green,No,Concord,California,,
2-Feb-15,0357,SWA4279,B737 (BOEING - 737-,3000,PHX,Green,No,Phoenix,Arizona,,
2-Feb-15,0406,N45HM,LJ45 (LEARJET - 45),40000,SAF,Green,No,Santa Fe,New Mexico,,
2-Feb-15,0630,SKW2730,CRJ2,8500,PHX,Green,No,Phoenix,Arizona,,
2-Feb-15,1350,TV3,HELO,2000,PHX,Green,No,Phoenix,Arizona,,
3-Feb-15,0106,ENY2994,E145 (EMBRAER - C-9,5000,ACT,Green,No,Waco,Texas,,
3-Feb-15,0136,AAL2369,B737,4500,DFW,Green,No,Dallas-Fort Worth,Texas,,
3-Feb-15,0253,UPS798,A306 (AIRBUS - A-30,8000,ELP,Green,No,El Paso,Texas,,
3-Feb-15,0343,ASH5376,CRJ9,6000,PHX,Green,No,Phoenix,Arizona,,
3-Feb-15,0355,FDX1262,MD11,11500,PHX,Green,No,Phoenix,Arizona,,
3-Feb-15,0400,STAR94,HELO,800,PSP,Green,No,Palm Springs,California,,
3-Feb-15,0606,BVN7281,C208 (CESSNA - 208,1500,AFW,Green,No,Fort Worth,Texas,,
4-Feb-15,0040,ASQ5192,CRJ9,14000,ATL,Green,No,Atlanta,Georgia,,
4-Feb-15,0124,SKW6430,CRJ7,2500,IAH,Green,No,Houston,Texas,,
4-Feb-15,0205,QXE94,DH8D (DE HAVILLAND,12000,PDX,Green,No,Portland,Oregon,,
4-Feb-15,0252,ELVIS42,H/C17,1800,MEM,White,No,Memphis,Tennessee,,
4-Feb-15,0302,MESQUITE23,P28A (AICSA - Arche,3600,PHX,Green,No,Phoenix,Arizona,,
4-Feb-15,0315,N8394Y,PA28,1700,CZQ,Blue,No,Fresno,California,,
4-Feb-15,0435,UAL1229,B737,7000,PDX,Green,No,Portland ,Oregon,,
4-Feb-15,0443,QXE56,DH8D,6000,PDX,Green,No,Portland,Oregon,,
4-Feb-15,0617,SWA4566,B737 (BOEING - 737-,14000,PHX,Green,No,Phoenix,Arizona,,
4-Feb-15,0716,MESQUITE41,P28A (AICSA - Arche,4500,P19,Green,No,Chandler,Arizona,,
4-Feb-15,0718,ASA654,B739 (BOEING - 737-,5600,PHX,Green,No,Phoenix,Arizona,,
5-Feb-15,0054,WJA1272,B737,1800,MCO,Green,No,Orlando,Florida,,
5-Feb-15,0110,N1600Z,R44,2500,TTS,Green,No,Titusville,Florida,,
5-Feb-15,0149,AMF5199,BE99 (BEECH - 99 Ai,5000,PHX,Green,No,Phoenix,Arizona,,
5-Feb-15,0202,AWI3781,CRJ2,10000,CLT,Green,No,Charlotte,North Carolina,,
5-Feb-15,0202,OMAHA93,PC12 (PILATUS - Eag,7500,CNO,Green,No,Chino,California,,
5-Feb-15,0310,CTA309,C402 (AVIONES COLOM,8500,RNO,Green,No,Reno,Nevada,,
5-Feb-15,0313,N372SE,DA40 (DIAMOND - DA-,7500,TUS,Green,No,Tucson,Arizona,,
5-Feb-15,0400,RAIL49,BE40 (BEECH - 400 B,3000,GRK,Green,No,Killeen (Fort Hood),Texas,,
5-Feb-15,0533,ASA33,B737 (BOEING - 737-,6000,PDX,Green,No,Portland ,Oregon,,
5-Feb-15,0554,TCF3555,E170 (EMBRAER - 170,2400,ORD,Green,No,Chicago ,Illinois,,
6-Feb-15,0056,N101RG,C182 (AVIONES COLOM,1000,VRB,Green,No,Vero Beach,Florida,,
6-Feb-15,0303,SWA42,B737 (BOEING - 737-,7000,PHX,Green,No,Phoenix,Arizona,,
6-Feb-15,0339,N576RG,PC12 (PILATUS - Eag,14500,SJC,Green,No,San Jose,California,,
6-Feb-15,0345,SKW6434,CRJ2 (CANADAIR - Ch,13400,STS,Blue,No,Santa Rosa,California,,
6-Feb-15,0350,FDX1623,A306 (AIRBUS - A-30,2000,BUR,Green,No,Burbank,California,,
6-Feb-15,0358,CG6565,HELO (HELO - HELO),1000,MOB,Green,No,Mobile,Alabama,,
6-Feb-15,0440,JBU7,A320,3800,LAS,Blue,No,Las Vegas,Nevada,,
6-Feb-15,0443,MT1,HELO,2700,LAS,Green,No,Las Vegas,Nevada,,
6-Feb-15,0513,SWA3669,B737 (BOEING - 737-,2900,LAS,Green,No,Las Vegas,Nevada,,
6-Feb-15,0523,JBU660,E190 (EMBRAER - 190,4000,PVD,Green,No,Providence,Rhode Island,,
6-Feb-15,0528,ASA769,B738 (BOEING - 737-,24000,IPL,Green,No,Imperial,California,,
6-Feb-15,0608,AAY405,MD83 (BOEING - MD-8,3800,LAS ,Blue,No,Las Vegas ,Nevada,,
6-Feb-15,0611,ASA657,B737 (BOEING - 737-,6000,PDX,Green,No,Portland,Oregon,,
6-Feb-15,0616,AAL346,B738 (BOEING - 737-,4000,LGA,Green,No,New York,New York ,,
6-Feb-15,0938,UPS1346,B752 (BOEING - 757-,26000,I53,Green,No,Liberty,Kentucky,,
7-Feb-15,0002,N821DH,C182,4500,ATL,Green,No,Atlanta,Georgia,,
7-Feb-15,0100,JBU1198,A320 (AIRBUS - A-32,10000,RBV,Green,No,Robbinsville,New Jersey,,
7-Feb-15,0121,N121DL,P28A (AICSA - Arche,2100,LAL,Green,No,Lakeland,Florida,,
7-Feb-15,0125,TCF7308,E170 (EMBRAER - 170,1100,LGA,Green,No,New York,New York,,
7-Feb-15,0135,ASH5375,CRJ9 (CANADAIR - Ch,11000,DEN,Green,No,Denver,Colorado,,
7-Feb-15,0223,SWA807,B737 (BOEING - 737-,17000,DCA,Green,No,Washington,District of Columbia,,
7-Feb-15,0230,SWA2692,B737 (BOEING - 737-,12000,PHX,Green,No,Phoenix,Arizona,,
7-Feb-15,0241,GJS6270,CRJ7 (CANADAIR - Ch,1000,LGA,Green,No,New York,New York,,
7-Feb-15,0258,AWE48,A321 (AIRBUS - A-32,8000,PHX,Green,No,Phoenix,Arizona,,
7-Feb-15,0304,ASQ5111,CRJ9 (CANADAIR - Ch,5000,LNK,Green,No,Lincoln,Nebraska,,
7-Feb-15,0306,LT63,B206,2500,ABI,Green,No,Abilene,Texas,,
7-Feb-15,0319,GJS6239,CRJ7 (CANADAIR - Ch,8000,CVG,Green,No,Covington,Kentucky,,
7-Feb-15,0322,REACH436,C17 (BOEING - C-17,36000,SGF,Green,No,Springfield,Missouri,,
7-Feb-15,0325,AAL231,B737 (BOEING - 737-,10000,ORD,Green,No,Chicago,Illinois,,
7-Feb-15,0325,N436SP,C172 (AVIONES COLOM,4000,SEA,Green,No,Seattle,Washington,,
7-Feb-15,0519,QXE187,DH8D (DE HAVILLAND,7000,SEA,Green,No,Seattle,Washington,,
7-Feb-15,0521,DAL443,B739 (BOEING - 737-,6000,SEA,Green,No,Seattle,Washington,,
8-Feb-15,0109,AWE1935,A320 (AIRBUS - A-32,2500,PBI,Green,No,West Palm Beach,Florida,,
8-Feb-15,0147,N7768Y,PA30 (AICSA - PA-30,1800,SAT,Green,No,San Antonio ,Texas,,
8-Feb-15,0155,BOBCT7,HAWK (BAE SYSTEMS -,2000,MEI,Green,No,Meridian,Mississippi,,
8-Feb-15,0206,HOOK33,TEX2 (HAWKER BEECHC,1700,PNS,Green,No,Pensacola,Florida,,
8-Feb-15,0224,SWA3320,B737 (BOEING - 737-,4000,FLL,Blue,No,Fort Lauderdale,Florida,,
8-Feb-15,0227,JIA5255,CRJ7 (CANADAIR - Ch,9000,CLT,Green,No,Charlotte,North Carolina,,
8-Feb-15,0230,RPA4583,E170 (EMBRAER - 170,9000,CLT,Green,No,Charlotte,North Carolina,,
8-Feb-15,0233,AWE1916,A319 (AIRBUS - A-31,9000,CLT,Green,No,Charlotte,North Carolina,,
8-Feb-15,0252,ASH5525,CRJ7 (CANADAIR - Ch,12000,PHX,Green,No,Phoenix,Arizona,,
8-Feb-15,0306,LN63,B06 (BELL - 406),500,ABI,Green,No,Abilene,Texas,,
8-Feb-15,0321,SWA3685,B737 (BOEING - 737-,11000,SMF,Green,No,Sacramento,California,,
8-Feb-15,0322,SKW6294,E120 (EMBRAER - Bra,11000,JMC,Green,No,Sausalito,California,,
8-Feb-15,0430,EJA641,C56X (CESSNA - 560X,2500,PWA,Green,No,Oklahoma City,Oklahoma,,
8-Feb-15,0440,DPS100,EC45 (EUROCOPTER -,900,AUS,Green,No,Austin,Texas,,
8-Feb-15,0446,AAL2411,B738 (BOEING - 737-,4000,SFO,Green,No,San Francisco,California,,
8-Feb-15,0500,SKW880L,E120 (EMBRAER - Bra,15000,BFL,Green,No,Bakersfield,California,,
8-Feb-15,0516,FDX386,A306 (AIRBUS - A-30,6000,ABQ,Green,Yes,Albuquerque,New Mexico,,
9-Feb-15,0002,JZA7922,CRJ2 (CANADAIR - Ch,5000,CLT,Green,No,Charlotte,North Carolina,,
9-Feb-15,0046,N137SR,SR20 (CIRRUS - SR-2,2700,VRB,Green,No,Vero Beach,Florida,,
9-Feb-15,0055,AWE2005,A320 (AIRBUS - A-32,5500,FLL,Green,No,Fort Lauderdale,Florida,,
9-Feb-15,0119,N920JB,PC12 (PILATUS - Eag,2500,PBI,Green,No,West Palm Beach,Florida,,
9-Feb-15,0121,N60616,C172 (AVIONES COLOM,500,DED,Red,No,DeLand,Florida,,
9-Feb-15,0124,N707WB,F900 (DASSAULT - Fa,6500,PBI,Green,No,West Palm Beach,Florida,,
9-Feb-15,0136,PDT4745,DH8C (DE HAVILLAND,11000,CLT,Green,No,Charlotte,North Carolina,,
9-Feb-15,0136,RPA4515,E170 (EMBRAER - 170,11000,CLT,Green,No,Charlotte,North Carolina,,
9-Feb-15,0207,AWE1817,A320 (AIRBUS - A-32,10000,CLT,Green,No,Charlotte,North Carolina,,
9-Feb-15,0223,DAL1158,B738 (BOEING - 737-,11000,SLC,Green,No,Salt Lake City,Utah,,
9-Feb-15,0229,EJA215,F2TH (DASSAULT - Fa,16000,PHX,Green,No,Phoenix,Arizona,,
9-Feb-15,0244,AAL2463,B752 (BOEING - 757-,1500,LAX,Green,No,Los Angeles,California,,
9-Feb-15,0258,UAL599,A320 (AIRBUS - A-32,1900,LAX,Green,No,Los Angeles,California,,
9-Feb-15,0305,N8PY,SR20,2000,BTR,Blue,No,Baton Rouge,Louisiana,,
9-Feb-15,0308,AAL416,B752,2100,MFE,Green,No,McAllen,Texas,,
9-Feb-15,0405,N355AB,PA44 (AICSA - PA-44,1200,MER,Green,No,Merced,California,,
9-Feb-15,0418,WILLY1,C172 (AVIONES COLOM,5500,WJF,Green,No,Lancaster,California,,
9-Feb-15,0500,ABX951,B767,39000,MHF,Green,No,Smith Point,Texas,,
9-Feb-15,0515,N5966V,P28A (AICSA - Arche,3200,POM,Green,No,Pomona,California,,
9-Feb-15,0650,ASA654,B739,4500,PHX,Green,No,Phoenix,Arizona,,
9-Feb-15,0718,N8371C,HELO,1800,SLI,Green,No,Los Alamitos,California,,
10-Feb-15,0115,AAL1569,MD80,3000,MFE,Green,No,McAllen,Texas,,
10-Feb-15,0115,N919SB,G650,2000,SAV,Green,No,Savannah,Georgia,,
10-Feb-15,0350,FDX1654,H/B763/L,14000,PGY,Green,No,San Diego,California,,
10-Feb-15,0507,N376AM,CH2T (ZENAIR - CH-2,2000,MOD,Green,No,Modesto,California,,
10-Feb-15,0516,N2142N,C172 (AVIONES COLOM,2000,NUQ,Green,No,Mountain View,California,,
10-Feb-15,1148,FDX1531,B757,6500,SAT,Green,No,San Antonio ,Texas,,
11-Feb-15,0205,SWA1237,B737,5000,DAL,Green,No,Dallas ,Texas,,
11-Feb-15,0206,VIEW02,HELO (HELO - HELO),3000,LAS,Green,No,Las Vegas,Nevada,,
11-Feb-15,0238,BVN7751,C208,4000,AUS,Green,No,Austin,Texas,,
11-Feb-15,0305,N7250Q,C172,4500,FAT,Green,No,Fresno,California,,
11-Feb-15,0425,SNC1314,SH36/A,8000,DNL,Green,No,Augusta,Georgia,,
11-Feb-15,0435,DAL1211,B752 (BOEING - 757-,1900,LAX,Green,No,Los Angeles,California,,
11-Feb-15,0451,SKYNIGHT,H269 (BREDANARDI -,500,LGB,Green,No,Long Beach,California,,
11-Feb-15,2355,UNKN,UNKN,0,ABE,UNKN,No,Allentown,Pennsylvania,,
12-Feb-15,0007,DAL2067,B717,4000,LGA,Green,No,New York,New York,,
12-Feb-15,0030,N10910,C172,2000,PIE,Green,No,St Petersburg -Clearwater,Florida,,
12-Feb-15,0045,RPA4453,E170 (EMBRAER - 170,4000,PHL,Green,No,Philadelphia,Pennsylvania,,
12-Feb-15,0100,N124AS,R44,7000,BJC,Green,No,Denver,Colorado,,
12-Feb-15,0122,N416,C172 (AVIONES COLOM,4000,DAB,Green,No,Daytona Beach,Florida,,
12-Feb-15,0153,N4818W,PA44,1000,VRB,Green,No,Vero Beach,Florida,,
12-Feb-15,0203,DAL2499,B712 (BOEING - 717-,10000,RBV,Green,No,Robbinsville,New Jersey,,
12-Feb-15,0215,N471ER,C172,1200,OMN,Green,No,Ormond Beach,Florida,,
12-Feb-15,0230,UNKN,UNKN,8000,CDC,Green,No,Cedar City,Utah,,
12-Feb-15,0233,AWE614,A320,12000,ATL,Green,No,Atlanta,Georgia,,
12-Feb-15,0245,CSQ520,SF34 (SAAB - 340),18000,OMN,Green,No,Ormond Beach,Florida,,
12-Feb-15,0345,SKW2600,CRJ2,11000,DSD,Green,No,Redmond,Oregon,,
12-Feb-15,0400,KERN4,OH58,1100,BFL,Green,No,Bakersfield,California,,
12-Feb-15,0407,AAL215,H/B772/L,18000,SNA,Green,No,Santa Ana,California,,
12-Feb-15,0430,N3935A,EC145,900,MFE,Green,No,McAllen,Texas,,
12-Feb-15,0430,OMAHA35,EC45 (EUROCOPTER -,900,MFE,Green,No,McAllen,Texas,,
12-Feb-15,0440,UPS1339,B752 (BOEING - 757-,11500,HSV,Green,No,Huntsville,Alabama,,
12-Feb-15,0501,UAL1124,B738 (BOEING - 737-,1800,LAX,Green,No,Los Angeles,California,,
12-Feb-15,0510,SKW5584,CRJ7,5000,TUS,Green,No,Tucson,Arizona,,
12-Feb-15,0555,MADFOX1,P8,1700,HNL,Green,No,Honolulu,Hawaii,,
12-Feb-15,0607,N187TX,PA44,4500,9CL0,Green,No,Turlock,California,,
12-Feb-15,0730,EMD32,BE9L,600,BRO,Green,No,Brownsville,Texas,,
12-Feb-15,0735,EMD35,"BE9L (BEECH - ""King",600,BRO,Green,No,Brownsville,Texas,,
12-Feb-15,2355,ENY3231,CRJ7,12000,ABE,Blue,No,Allentown,Pennsylvania,,
