Incident Date,Incident Time,Flight ID,Aircraft,Aviation Altitude,Altitude,Airport,Laser Color,Injury,City,State
1-May-16,0909,LF2,HELO,,1200,PDX,Green,No,Portland,Oregon
1-May-16,1110,UAL176,B737,,2000,TKK,Green,No,Weno Island,Micronesia
2-May-16,0130,N560BL,C560,,2300,CHS,Green,No,Charleston,South Carolina
2-May-16,0323,SCX256,B737,,1520,PNM,Green,No,Princeton,Minnesota
2-May-16,0323,SCX286,B737 ,,15200,MSP,Green,No,Minneapolis,Minnesota
2-May-16,0335,N315TS,B737,,8000,VNY,Green,No,Van Nuys,California
2-May-16,0401,SKW5743,E170,,11000,SFO,Green,No,San Francisco,California
2-May-16,0550,SKW5335,CRJ7,,11000,HJO,Green,No,Hanford,California
3-May-16,0136,SKW5206,CRJ7,,9000,HOU,Green,No,Houston,Texas
3-May-16,0240,UAL1218,B738,,31000,RBS,Green,No,Roberts,Illinois
3-May-16,0315,SKW2932,CRJ2,,3000,ICT,Green,No,Wichita,Kansas
3-May-16,0337,N912GX,B407,,6500,BJC,White,No,Denver,Colorado
3-May-16,0443,BTQ731,PC12,,10000,PVU,Green,No,Provo,Utah
3-May-16,0520,ASA518,B737,,3000,SNA,Green,No,Santa Ana,California
3-May-16,0525,AAL2245,B738,,7000,SAN,Green,No,San Diego,California
3-May-16,0548,N350TS,DA42,,5200,SLC,Green,No,Salt Lake City,Utah
3-May-16,0710,N911ZD,BE9L,,7000,OGG,Green,No,Kahului,Hawaii
3-May-16,0710,TN911ZD,BE9L,,7000,OGG,Green,No,Kahului,Hawaii
4-May-16,0001,MTN7101,C208,,3000,SJU,Green,No,San Juan ,Puerto Rico
4-May-16,0037,AAL2240,B738/L,,10000,MIA,Green,No,Miami,Florida
4-May-16,0048,AAL1871,A319,,15000,CLT,Green,No,Charlotte,North Carolina
4-May-16,0145,RPA4438,E170,,34000,JAN,Green,No,Jackson,Mississippi
4-May-16,0200,CG2311,CN235,,2000,MOB,Green,No,Mobile,Alabama
4-May-16,0303,N8353M,R22,,900,BTR,Green,No,Baton Rouge,Louisiana
4-May-16,0320,RPA4463,E170,,7000,IND,Green,No,Indianapolis,Indiana
4-May-16,0415,CPZ5758,E170,,1800,SAT,Red,No,San Antonio  ,Texas
4-May-16,1130,FDX1750,MD11,,10000,LAX,Green,No,Los Angeles,California
4-May-16,2320,MTN8102,C208,,1000,SJU,Green,No,San Juan,Puerto Rico
4-May-16,2327,C6572,UH65,,300,BQN,Green,No,Aguadilla,Puerto Rico
4-May-16,2344,CG6572,MH-65D,,300,BQN,Green,No,Aguadilla,Puerto Rico
5-May-16,0101,JBU69,A320,,6000,FLL,Green,No,Fort Lauderdale,Florida
5-May-16,0200,FDX1209,MD11,,11000,MCO,Green,No,Orlando,Florida
5-May-16,0215,UAL474,B737,,5000,ORD,Green,No,Chicago,Illinois
5-May-16,0222,N298CJ,C25B,,20000,LIT,Green,No,Little Rock,Arkansas
5-May-16,0235,SWA4023,B738,,12500,MCO,Green,No,Orlando,Florida
5-May-16,0248,N911PJ,C441,,7100,RAP,Green,No,Rapid City,South Dakota
5-May-16,0323,N336,PA44 (AICSA - PA-44,,1200,MER,Blue,No,Atwater,California
5-May-16,0323,N336PA,PA44,,1200,MER,Blue,No,Atwater,California
5-May-16,0337,OXF572,DA40,,2800,FFZ,Blue,No,Mesa   ,Arizona
5-May-16,0418,N482SH,R22,,1400,ONT,Green,No,Ontario,California
5-May-16,0428,SKW3434,E170,,1100,OGD,Green,No,Ogden,Utah
5-May-16,0437,MSQT572,DA40 ,,2800,FFZ,Blue,No,Mesa   ,Arizona
5-May-16,0438,DAL1162,B757,,10000,LAX,Green,No,Los Angeles,California
5-May-16,0446,UPS909,H/B763,,39000,GLD,Green,No,Goodland,Kansas
5-May-16,0455,URF45,PC12,,1500,HHR,Green,No,Hawthorne,California
5-May-16,0535,TV4,HELO,,1200,SNA,Green,No,Santa Ana,California
5-May-16,0552,DAL1835,B739,,13000,SLC,Green,No,Salt Lake City,Utah
5-May-16,0923,FDX1450,A306,,9000,MCI,Green,No,Kansas City,Missouri
5-May-16,2340,WYN962,SH36,,2500,SJU,UNKN,No,San Juan ,Puerto Rico
6-May-16,0206,AAY417,B752,,6000,MFE,Green,No,McAllen,Texas
6-May-16,0214,FLG3804,CRJ9,,8000,DTW,Green,No,Detroit,Michigan
6-May-16,0215,SKW6035,E170,,22000,CHA,Green,No,Chattanooga,Tennessee
6-May-16,0232,AIRCR1,HELO,,7600,AEG,Green,No,Albuquerque,New Mexico
6-May-16,0240,DAL18,B767,,5000,DTW,Green,No,Detroit,Michigan
6-May-16,0241,PAC948,B748,,12000,SHB,Green,No,Shelbyville,Indiana
6-May-16,0245,N118SP,B407,,1100,SGS,Green,No,South St. Paul,Minnesota
6-May-16,0308,UPS301,H/A301/L,,12000,AUS,Green,No,Austin,Texas
6-May-16,0432,UAL2032,A320,,4500,LAS,Green,No,Las Vegas,Nevada
6-May-16,0520,N430ST,B430,,1000,DET,Green,No,Detroit,Michigan
6-May-16,0530,DAL2510,A320,,20000,SAU,Green,No,Sausalito,California
6-May-16,2330,AMF6904,BE99,,2500,SJU,Green,No,San Juan,Puerto Rico
7-May-16,0112,ENV3484,E145,,800,JAX,Green,No,Jacksonville,Florida
7-May-16,0124,ENY3519,CRJ9,,13000,ALB,Green,No,Fort Plain,New York
7-May-16,0125,N525NY,C52B,,3000,FRG,Green,No,Farmingdale,New York
7-May-16,0155,ENY3258,CRJ7,,4000,ORD,Green,No,Chicago,Illinois
7-May-16,0156,AAL2739,B738,,4000,ORD,Green,No,Chicago,Illinois
7-May-16,0208,UPS1231,B752,,26600,UXJ,Green,No,Richmond,Kentucky
7-May-16,0220,AAY737,A320,,5000,SFB,Green,No,Orlando,Florida
7-May-16,0225,DAL1596,B737,,13000,ABE,Green,No,Allentown,Pennsylvania
7-May-16,0228,CPZ5718,E170,,38000,DTW,Green,No,Detroit,Michigan
7-May-16,0230,AAL2239,B738 ,,7000,MDW,Green,No,Chicago,Illinois
7-May-16,0246,SWA3481,B737,,12000,ABE,Green,No,Allentown,Pennsylvania
7-May-16,0257,JIA5138,CRJ9,,10000,GKT,Green,No,Sevierville,Tennessee
7-May-16,0300,WIS303,C310,,5600,STP,Green,No,St. Paul,Minnesota
7-May-16,0351,TROOPR8,HELO (HELO - HELO),,2000,MSP,Green,No,Minneapolis,Minnesota
7-May-16,0355,PD1,AS50,,5300,ABQ,Green,No,Albuquerque,New Mexico
7-May-16,0400,RPA3403,E170,,4000,DTW,Green,No,Detroit,Michigan
7-May-16,0430,AAL2367,MD11,,9000,COS,Green,No,Colorado Springs,Colorado
7-May-16,0431,JBU234,E190,,2000,BTV,Green,No,Burlington,Vermont
7-May-16,0536,DAL1292,A320,,6000,SLC,Blue,No,Salt Lake City,Utah
7-May-16,0541,UAL651,B737,,2400,SAN,Green,No,San Diego,California
7-May-16,0655,FDX143,MD11,,5500,IND,Green,No,Indianapolis,Indiana
7-May-16,1000,NKS816,A320,,6000,FLV,Green,No,Fort Leavenworth,Kansas
8-May-16,0040,RPA3377,E170,,1000,EWR,Green,No,Newark,New Jersey
8-May-16,0118,UAL297,A320,,4000,MSY,Green,No,New Orleans,Louisiana
8-May-16,0140,RPA3321,E170,,3100,PIT,White-Yellow,No,Pittsburgh,Pennsylvania
8-May-16,0144,AAL2372,B738,,5000,ORD,Green,No,Chicago ,Illinois
8-May-16,0152,ENY3484,E145 ,,500,JAX,Green,No,Jacksonville,Mississippi
8-May-16,0232,N52553,C172,,1000,MIA,Blue,No,Miami,Florida
8-May-16,0253,MULTIPLE,B737 ,,12000,TTN,Green,No,Trenton,New Jersey
8-May-16,0257,AAL1769,A319,,75000,MCI,Green,No,Kansas City    ,Missouri
8-May-16,0305,N8440M,P28A,,6500,FSD,Green,No,Sioux Falls,South Dakota
8-May-16,0308,AAL1709,A319 ,,7500,MCI,Green,No,Kansas City    ,Missouri
8-May-16,0315,N405KU,PC12,,5000,SWO,Green,No,Stillwater,Oklahoma
8-May-16,0338,SKW5630,CRJ7 ,,16000,LBX,Green,No,Angleton-Lake Jackson,Texas
8-May-16,0415,UAL1754,B738,,10000,GYY,Green,No,Gary,Indiana
8-May-16,0420,UAL584,B739,,12000,LAS,Green,No,Las Vegas,Nevada
8-May-16,0422,SKW5977,E170,,4000,LAS,Green,No,Las Vegas,Nevada
8-May-16,0432,N48CS,BE20,,3000,CRQ,Green,No,Carlsbad,California
8-May-16,0530,N336PA,PA44,,3000,VIS,Green,No,Visalia,California
8-May-16,0540,UAL240,B737,,12000,SAN,Green,No,San Diego,California
8-May-16,0550,SWA1349,B738,,3000,LAS,Green,No,Las Vegas,Nevada
8-May-16,0650,UAL1279,B739,,37000,FCA,Green,No,Kalispell,Montana
8-May-16,0712,MSQT963,PA44,,4500,PHX,Green,No,Phoenix,Arizona
8-May-16,0725,UNKN,PA44 (AICSA - PA-44,,4500,PHX,Green,No,Phoenix,Arizona
9-May-16,0040,CB 4-1,MV22B,,500,OAJ,Blue,No,Jacksonville,North Carolina
9-May-16,0058,AAL733,A319,,12000,CLT,Green,No,Charlotte,North Carolina
9-May-16,0115,UAL1123,B737,,22300,LOZ,Green,No,London,Kentucky
9-May-16,0130,ENY3645,E145,,5000,FCI,Green,No,Richmond,Virginia
9-May-16,0235,LBQ206,BE58,,5000,CHA,UNKN,No,Chattanooga,Tennessee
9-May-16,0250,AAL2325,B738,,7000,LGA,Green,No,New York,New York
9-May-16,0310,NVT 1,HELO,,2500,PHX,Green,No,Phoenix,Arizona
9-May-16,0322,NATIVE1,HELO ,,2500,PHX,Green,No,Phoenix,Arizona
9-May-16,0348,DYN974,E145,,8000,ABQ,Green,No,Albuquerque,New Mexico
9-May-16,0357,DAL439,B737,,3000,PHX,Green,No,Phoenix,Arizona
9-May-16,0452,HAL20,B763,,8000,SUU,Green,No,Fairfield,California
9-May-16,0452,UAL461,B739,,5000,LAS,Green,No,Las Vegas,Nevada
9-May-16,0505,FFT1122,A319,,16000,LAS,Green,No,Las Vegas,Nevada
9-May-16,0603,AL01,HELO,,3000,LAS,Green,No,Las Vegas,Nevada
10-May-16,0028,STAR2,HELO,,800,ISM,UNKN,No,Orlando,Florida
10-May-16,0233,QUEST,BE58 ,,5000,CHA,Green,No,Chattanooga,Tennessee
10-May-16,0350,REACHMED,HELO ,,3000,SMF,Green,No,Sacramento,California
10-May-16,0350,REH91,EC35,,3000,SAC,Green,No,Sacramento,California
10-May-16,0400,N376AM,CH2T,,5000,FAT,Green,No,Fresno,California
10-May-16,0523,ASA336,B739,,1500,SEA,White  ,No,Seattle,Washington
10-May-16,0530,ROU1853,B763,,3500,LAS,Green,No,Las Vegas,Nevada
10-May-16,0539,MHO754,C208,,5000,KOA,Green,No,Kailua-Kona,Hawaii
10-May-16,0539,MOKULELE,C208 ,,5000,KOA,Green,No,Kailua-Kona,Hawaii
10-May-16,0545,QXE171,DH8D,,800,PDX,Green,No,Portland,Oregon
11-May-16,0118,N149PD,HELO,,600,SJU,Green,No,San Juan,Puerto Rico
11-May-16,0210,N4915P,C152,,800,1B1,Green,Yes,Hudson,New York
11-May-16,0400,AAL2240,B737,,12000,FLL,Green,No,Fort Lauderdale,Florida
11-May-16,0414,AAL140,B738,,14000,SJC,Green,No,San Jose,California
11-May-16,0414,SKW5327,E170,,13000,BOI,Green,No,Boise,Idaho
11-May-16,0507,N28721,PA44,,4500,HIO,Green,NO,Portland,Oregon
11-May-16,0740,SWA3032,B737,,9000,ABQ,Green,No,Albuquerque,New Mexico
12-May-16,0129,RPA3430,E170,,3000,TEB,Green,No,Teterboro,New Jersey
12-May-16,0134,SRY824,E145,,2500,ALB    ,UNKN,No,Albany,New York
12-May-16,0135,RPA4614,E170,,2500,PHL,Green,No,Philadelphia,Pennsylvania
12-May-16,0227,FAZ816,C206 ,,4500,HOU,Green,No,Houston,Texas
12-May-16,0235,SWA4080,B737,,16500,ATL,Green,No,Atlanta,Georgia
12-May-16,0240,LN972AM,BE9/L,,2500,AUS,Green,No,Austin,Texas
12-May-16,0422,N192WB,C206,,5500,MYF,Green,No,San Diego,California
12-May-16,0449,N5222G,C182,,6500,FAT,Green,No,Fresno,California
12-May-16,0507,UAL354,A319 ,,2500,AUS,Green,No,Austin,Texas
12-May-16,0512,SWA2455,B737 ,,2500,AUS,Green,No,Austin,Texas
12-May-16,0516,SWA3845,B737 ,,2500,AUS    ,Green,No,Austin,Texas
12-May-16,0610,SWA583,B737,,7000,ABQ,Green,No,Albuquerque,New Mexico
12-May-16,0850,DAL2210,B738,,35000,FCM,Green,No,Minneapolis,Minnesota
12-May-16,1223,FDX1422,DC10,,300,SAN,Green,No,San Diego,California
12-May-16,2355,C6585,UH65,,400,BQN,Green,No,Aguadilla,Puerto Rico
12-May-16,2355,CG6585,AS365,,1000,BQN,Green,No,Aguadilla,Puerto Rico
13-May-16,0130,MAZE96,BE40,,2000,LCH,Green,No,Lake Charles,Louisiana
13-May-16,0135,REACH40,KC-135,,2500,BAF,UNKN,No,Westfield   ,Massachusetts
13-May-16,0208,RCH404,K35R (BOEING - C-13,,3500,BAF,Green,No,Westfield   ,Massachusetts
13-May-16,0209,ACD200,C172,,400,SFB,Green,No,Orlando,Florida
13-May-16,0241,AAL2341,B738,,8000,LWM,Green,No,Lawrence,Massachusetts
13-May-16,0250,FDX1376,B752/L,,15000,HSV,Green,No,Huntsville,Alabama
13-May-16,0308,STGRY43,BE20,,1600,CRP,Green,No,Corpus Christi,Texas
13-May-16,0330,DAL1355,B757,,11000,ABQ,Green,No,Albuquerque,New Mexico
13-May-16,0347,SRY43,BE20 ,,1600,TFP,Green,No,Ingleside,Texas
13-May-16,0400,N746KF,BE20,,7800,VIS,Green,No,Visalia,California
13-May-16,0439,JBU1384,E190 ,,1800,BOS,Green,No,Boston,Massachusetts
13-May-16,0443,N46KF,BE20 ,,7800,VIS,Green,No,Visalia,California
13-May-16,0453,DAL1851,B737,,4000,PDX,Green,No,Portland,Oregon
13-May-16,0515,SWA2975,B737,,5500,LAX,Green,No,Los Angeles,California
13-May-16,0527,HAL112,B712,,6000,OGG,Green,No,Kahului,Hawaii
13-May-16,0535,FDX105,A300,,2000,MEM,Green,No,Memphis,Tennessee
13-May-16,0632,RCHMED8,HELO ,,1500,PDX,Green,No,Portland,Oregon
13-May-16,2355,CG658,UH60 (Sikorsky - Bl,,350,BQN,Green,No,Aguadilla,Puerto Rico
14-May-16,0053,PDT4885,DH8C/I,,1600,CHO,Green,No,Charlottesville,Virginia
14-May-16,0110,AAL52,B738,,8000,IAD,Green,No,Washington,District of Columbia
14-May-16,0142,FFT736,A321,,3000,ISM,Green,No,Orlando,Florida
14-May-16,0145,N738BK,C82R/G,,4000,JXN,Green,No,Jackson,Michigan
14-May-16,0155,N9070S,BE33,,4000,H58,Green,No,Seymour,Missouri
14-May-16,0215,FLG3819,CRJ9,,1100,CVG,Green,No,Covington,Kentucky
14-May-16,0220,DAL2605,MD88,,18700,UXJ,Green,No,Richmond,Kentucky
14-May-16,0221,N738BR,C182 ,,4000,JXN,Green,No,Jackson,Michigan
14-May-16,0222,SWA913,B737,,18700,UXJ,Green,No,Richmond,Kentucky
14-May-16,0241,PCL3819,CRJ9,,11000,GEZ,Green,No,Shelbyville,Indiana
14-May-16,0357,N52314,PA28,,3000,POC,Green,No,La Verne,California
14-May-16,0415,N423SP,C172,,8500,PVU,Green,No,Provo,Utah
14-May-16,0445,DAL1660,B712,,13000,LAX,Green,No,Los Angeles,California
14-May-16,0459,CAHP40,HELO,,1400,FAT,Green,No,Fresno,California
14-May-16,0510,SWA1029,B737,,4000,VNY,Green,No,Van Nuys,California
14-May-16,0813,AM20,HELO,,5500,SLC,Green,No,Salt Lake City,Utah
14-May-16,0844,AIRMED20,HELO ,,5500,SLC,Green,No,Salt Lake City,Utah
14-May-16,2210,N54390,PA28,,UNKN,RNO,Green,No,Reno,Nevada
15-May-16,0048,N990CS,T206,,6500,FIN,UNKN,No,Palm Coast,Florida
15-May-16,0130,ASQ4191,E145,,1400,NY94,Green,No,Rhinebeck,New York
15-May-16,0220,SUMIT19,C130,,13000,PUB,Green,No,Pueblo,Colorado
15-May-16,0406,TIP537,P28A (AICSA - Chero,,2500,DVT,Green,No,Phoenix,Arizona
15-May-16,0506,MSQT537,PA28,,2500,PHX,Green,No,Phoenix,Arizona
15-May-16,0531,UAL1182,B738,,3000,HNL,Green,No,Honolulu,Hawaii
15-May-16,0751,CLX863,B744,,8000,ORD,Green,No,Chicago,Illinois
16-May-16,0131,N2013H,M20P (AEROSTAR (1),,1800,LOU     ,Green,No,Louisville   ,Kentucky
16-May-16,0131,N201LH,M20J,,18000,LOU     ,Green,No,Louisville   ,Kentucky
16-May-16,0137,DAL812,MD88,,10000,ATL,Green,No,Atlanta,Georgia
16-May-16,0146,AWI3936,CRJ2,,10000,SPA,Green,No,Spartanburg,South Carolina
16-May-16,0150,N30VP,HS25,,2200,OKV,Green,No,Winchester,Virginia
16-May-16,0215,ASQ4410,E145,,8000,TTN,Green,No,Trenton,New Jersey
16-May-16,0228,SWA1378,B737,,10000,ABE,Green,No,Allentown,Pennsylvania
16-May-16,0342,DAL719,A320,,6000,SLC,Green,No,Salt Lake City,Utah
16-May-16,0345,AAL2293,B737,,60000,DCA,Green,No,Washington ,District of Columbia
16-May-16,1434,LZP7,HELO,,2500,DVK,Green,No,Danville,Kentucky
16-May-16,1455,SWA1343,B738,,8600,SLC,Green,No,Salt Lake City, Utah
17-May-16,0255,NKS109,A320,,60000,DTW,Green,No,Detroit,Michigan
17-May-16,0318,DAL1707,MD88,,5500,PDX,Green,No,Portland,Oregon
17-May-16,0350,N423FP,DA40,,7000,OGD,Green,No,Ogden,Utah
17-May-16,0452,BTQ731,PC12,,8500,SLC,Green,No,Salt Lake City,Utah
17-May-16,0555,JUS195,DC91,,7000,BRO,Green,No,Brownsville,Texas
18-May-16,0203,R20377,H60,,2000,ALB,Green,No,Albany,New York
18-May-16,0330,CG65765,AS365,,1200,MOB,Green,No,Mobile,Alabama
18-May-16,0410,DAL2040,B752,,19000,LGA,Green-White,No,New York,New York
18-May-16,0640,LN48AM,BE9L ,,11000,HTO,Green,No,East Hampton,New York
18-May-16,0640,LN902TS,BE9L,,11000,ITO,Green,No,Hilo,Hawaii
18-May-16,0700,UAL1902,B737,,6700,UXL,Green,No,Sulphur,Louisiana
18-May-16,2345,AMF6908,B190,,1500,SJU,Green,No,San Juan ,Puerto Rico
19-May-16,0051,RPA4676,E170,,4000,DCA,Green,No,Washington ,District of Columbia
19-May-16,0110,N522SK,C172,,2000,MYR,Blue,No,Myrtle Beach,South Carolina
19-May-16,0145,JUS208,DC93,,1500,BRO,Green,No,Brownsville,Texas
19-May-16,0330,CG6576,AS65,,1200,MOB,Green,No,Mobile,Alabama
19-May-16,0355,DAL329,B712,,11000,PHX,Green,No,Phoenix,Arizona
19-May-16,0620,N142LJ,C182,,2000,HNL,Green,No,Honolulu,Hawaii
19-May-16,1019,ENY3485,E145,,2000,MIA,Green,No,Miami,Florida
20-May-16,0042,N54151,C172,,2500,OXC,UNKN,No,Oxford,Connecticut
20-May-16,0200,RPA4679,E170,,2000,MEM,Green,No,Memphis,Tennessee
20-May-16,0204,N3523R,C172,,3500,ACT,Green,No,Waco,Texas
20-May-16,0254,N797L,CH7A,,2200,ASL,Green,No,Marshall,Texas
20-May-16,0254,N798L,CH7A,,2200,GGG,Green,No,Longview,Texas
20-May-16,0335,DAL793,B737,,7000,BWI,Green,No,Baltimore,Maryland
20-May-16,0335,FDX68,A306,,2000,MEM,Green,No,Memphis,Tennessee
20-May-16,0343,N525RW,C25A,,230,BHM,UNKN,No,Birmingham  ,Alabama
20-May-16,0346,ENY3626,E145,,250,BHM,Green,No,Birmingham,Alabama
20-May-16,0408,FDX1604,B763,,8000,VHP,Green,No,Indianapolis,Indiana
20-May-16,0408,JIA5211,CRJ9,,27,BHM,Green,No,Birmingham,Alabama
20-May-16,0420,SWA1163,B737,,1000,SJC,Green,No,San Jose ,California
20-May-16,0435,RSP977,EA50,,8000,APC,Green,No,Napa,California
20-May-16,0448,FDX41,MD11,,2000,MEM,White,No,Memphis,Tennessee
20-May-16,0507,LN117MF,BE9L,,1000,MCC,Green,No,Sacramento,California
20-May-16,0510,SWA163,B737 ,,1000,SJC,Green,No,San Jose ,California
20-May-16,0517,FLG5211,CRJ9,,UNKN,BHM,Green,No,Birmingham,Alabama
20-May-16,0600,TV4,HELO,,2000,BUR,Green,No,Burbank,California
20-May-16,0640,IDAHO14,C208,,9000,ELP,Green,No,El Paso,Texas
20-May-16,2208,FDX3857,MD11,,4000,ORD,Blue,No,Chicago,Illinois
21-May-16,0116,N60616,C172,,900,MCO,Green,No,Orlando,Florida
21-May-16,0117,ASQ6T,E145,,10000,BWI,Green,No,Baltimore,Maryland
21-May-16,0310,SWA235,B737/L,,9000,LWM,Green,No,Lawrence,Massachusetts
21-May-16,0322,FDX3857,DC10,,4000,ORD,Blue,No, Chicago,Illinois
21-May-16,0325,UAL386,B739,,14200,BOS,Green,No,Boston,Massachusetts
21-May-16,0345,BOMR834,TEX2,,2000,CRP,Green,No,Corpus Christi,Texas
21-May-16,0415,650TH,BE76,,1000,PBI,Green,No,West Palm Beach ,Florida
21-May-16,0419,BOMR854,TEX2 ,,2000,NGP,Green,No,Corpus Christi,Texas
21-May-16,0447,N650TH,BE76 ,,1000,PBI,Green,No,West Palm Beach ,Florida
21-May-16,0507,N23675,C172,,35,TUL,Green,No,Tulsa,Oklahoma
21-May-16,0520,SWA232,B737,,1500,HWD,Green,No,Hayward,California
21-May-16,0521,CAO1053,B77L,,6000,ORD,Green,No,Chicago,Illinois
21-May-16,0527,SWA3163,B737,,1500,HWD,Green,No,Hayward,California
21-May-16,0529,EJA789P,CL35,,1000,HWD,Green,No,Hayward,California
21-May-16,0559,ASA414,B738,,11000,SEA,Green,No,Seattle,Washington
22-May-16,0119,DAL1145,MD88,,1300,MIA,Green,No,Miami,Florida
22-May-16,0150,UAL268,A320 ,,7000,ORD,Green,No,Chicago,Illinois
22-May-16,0151,UAL259,A320,,7000,ORD,Green,No,Chicago,Illinois
22-May-16,0230,SWA113,B737,,9000,PWM,Green,No,Portland,Maine
22-May-16,0248,DAL1766,MD88,,5000,FNT,Green,No,Flint,Michigan
22-May-16,0315,SKW2970,CRJ2,,8000,SLC,Green,No,Salt Lake City,Utah
22-May-16,0340,N81715,P28A,,6500,SNA,Green,No,Santa Ana,California
22-May-16,0343,VRD367,A320,,5000,LAX,Green,No,Los Angeles,California
22-May-16,0353,SKW5284,E170,,7000,BOI,Green,No,Boise,Idaho
22-May-16,0405,ASA622,B739,,4000,PHX,Green,No,Phoenix,Arizona
22-May-16,0440,SWA3349,B737,,8500,SLC,Green,No,Salt Lake City,Utah
22-May-16,0530,RCH556,H/C17/L,,37000,LAX,Green,No,Atlanta  ,Georgia
22-May-16,0830,N40K4,HELO,,1000,ONT,Green ,No,Ontario    ,California
22-May-16,0840,N212AL,PC12,,1000,YKM,Green,No,Yakima,Washington
22-May-16,0851,N121,PC12,,2200,YKM,Green,No,Yakima,Washington
23-May-16,0050,N7667S,SK76,,2000,PHL,Green,No,Philadelphia,Pennsylvania
23-May-16,0058,LIFNT71,HELO,,2000,SCH,Green,No,Schenectady,New York
23-May-16,0141,RSP781,C525,,4800,DBN,Green,No,Dublin,Georgia
23-May-16,0218,SWA913,B737,,15800,DVK,Green,No,Danville,Kentucky
23-May-16,0300,BTQ642,PC12,,8500,ELP,Green,No,El Paso,Texas
23-May-16,0330,ENY3662,E145,,11000,IND,Green,No,Indianapolis,Indiana
23-May-16,0405,N900VE,DF900EX,,2400,HWD,Green,No,Hayward,California
23-May-16,0555,EDG69,GLF4,,8000,LVK,Green,No,Livermore,California
23-May-16,0557,SWA3893,B737,,3500,SEA,Green,No,Seattle,Washington
23-May-16,0643,N527CG,RV6,,5800,RAL,Green,No,Riverside,California
24-May-16,0058,LIFENET71,HELO ,,2000,ALB     ,Green,No,Albany ,New York
24-May-16,0125,N173SK,C172,,3500,IND,Green,No,Indianapolis,Indiana
24-May-16,0128,N712LU,C172,,4500,ROA,Green,No,Roanoke,Virginia
24-May-16,0140,SWA132,B737,,4000,BWI,Green,No,Baltimore,Maryland
24-May-16,0152,SWA1990,B737,,100,IND,Green,No,Indianapolis,Indiana
24-May-16,0400,SKW52662,CRJ2,,13500,ATL,Green,No,Atlanta,Georgia
24-May-16,0401,SKW5662,E170,,13500,LAX,Green,No,Atlanta,Georgia
24-May-16,0512,ASA820,B738 ,,4000,SEA,Green,No,Seattle,Washington
24-May-16,0520,OXF223,PA28,,3000,IWA,Green,No,Phoenix,Arizona
24-May-16,0527,CSE223,P28A (AICSA - Arche,,3000,PHX,Green,No,Phoenix,Arizona
24-May-16,0558,HB1,HELO,,1000,SNA,Green,No,Santa Ana,California
24-May-16,0855,CRFLT1,HELO,,3000,LAX,Green,No,Las Vegas,Nevada
25-May-16,0147,N5387G,COUR,,3000,OKC,Green,No,Oklahoma City,Oklahoma
25-May-16,0150,N508JL,A320,,6000,BCT,Green,No,Boca Raton,Florida
25-May-16,0207,R08708,H47,,1200,BTV,Green,No,Burlington,Vermont
25-May-16,0328,N245AT,PA44,,5000,VNY,Green,No,Van Nuys,California
25-May-16,0355,AAL454,A321,,7500,PHX,Green,No,Phoenix,Arizona
25-May-16,0355,FDX1813,A306,,8000,SLC,Green,No,Salt Lake City,Utah
25-May-16,0405,N555VW,BE9L,,4000,LZU,UNKN,No,Lawrenceville,Georgia
25-May-16,0406,JIA5423,CRJ2,,2000,BTV,Green,No,Burlington,Vermont
25-May-16,0412,SWA3977,B737,,90,EWR,Green,No,Newark,New Jersey
25-May-16,0458,SKY7,B206,,6200,ABQ,UNKN,No,Albuquerque  ,New Mexico
25-May-16,0500,UPS1013,B757,,5000,SDF,Green,No,Louisville,Kentucky
25-May-16,0512,LBQ825,PC12 (PILATUS - Eag,,4000,LZU,Green,No,Lawrenceville,Georgia
25-May-16,0515,PSA5423,CRJ2,,2000,BVT,Green,No,Lafayette,Indiana
25-May-16,0522,AAL1171,MD83 ,,9000,BWZ,Green,No,Schooley's Mountain,New Jersey
25-May-16,0525,DAL843,B712,,2000,SJC,Green,No,San Jose,California
25-May-16,0604,DAL1434,B757,,2500,LAX,Green,No,Los Angeles,California
25-May-16,0606,ASA448,B737,,4000,LAX,Green,No,Los Angeles,California
26-May-16,0140,NASA955,T38,,1500,EFD,Green,No,Houston,Texas
26-May-16,0225,CNS29,PC12 (PILATUS - Eag,,14300,CVG,Green,No,Covington,Kentucky
26-May-16,0236,AAL63,B737 ,,1200,IAH,Green,No,Houston ,Texas
26-May-16,0238,NKS326,A320 ,,1200,IAH,Green,No,Houston,Texas
26-May-16,0245,DAL657,B757,,4000,FLL,Green,No,Fort Lauderdale,Florida
26-May-16,0256,N88VN,BE20 ,,1500,ROW,Green,No,Roswell,New Mexico
26-May-16,0309,ASQ2842,E145 ,,5000,MIO,Green,No,Miami,Oklahoma
26-May-16,0318,DAL1657,B752 ,,1800,FLL,Green,No,Fort Lauderdale,Florida
26-May-16,0320,NKS425,A320 ,,1800,FLL,Green,No,Fort Lauderdale,Florida
26-May-16,0321,N375BA,SR22,,8000,APA,Green,No,Denver,Colorado
26-May-16,0330,AAL218,A319,,2600,LAX,Green,No,Los Angeles,California
26-May-16,0343,SKW5896,CRJ2,,4000,BHM,Green,No,Birmingham,Alabama
26-May-16,0345,CPZ5733,E170,,7000,LAX,Green,No,Los Angeles,California
26-May-16,0353,SWA3200,B737,,7000,LAX,Green,No,Los Angeles,California
26-May-16,0407,ASH6090,CRJ7 ,,5000,IND,Green,No,Indianapolis,Indiana
